TransactionDate,Year,Month,Day,Weekday
2023-09-04 00:57:00,2023,9,4,Monday
2023-07-07 05:47:00,2023,7,7,Friday
2024-04-21 10:05:00,2024,4,21,Sunday
2024-01-28 02:48:00,2024,1,28,Sunday
2024-04-18 23:07:00,2024,4,18,Thursday
2023-10-15 14:56:00,2023,10,15,Sunday
2023-09-01 18:57:00,2023,9,1,Friday
2023-12-14 16:39:00,2023,12,14,Thursday
2023-05-12 01:33:00,2023,5,12,Friday
2023-08-27 05:55:00,2023,8,27,Sunday
2023-10-19 09:37:00,2023,10,19,Thursday
2024-02-05 00:58:00,2024,2,5,Monday
2023-08-03 17:59:00,2023,8,3,Thursday
2024-01-25 08:00:00,2024,1,25,Thursday
2023-08-07 01:52:00,2023,8,7,Monday
2024-03-27 22:38:00,2024,3,27,Wednesday
2023-12-18 08:34:00,2023,12,18,Monday
2023-06-20 16:24:00,2023,6,20,Tuesday
2024-01-09 13:49:00,2024,1,9,Tuesday
2023-06-12 17:53:00,2023,6,12,Monday
2024-01-12 08:57:00,2024,1,12,Friday
2023-12-30 01:44:00,2023,12,30,Saturday
2023-06-11 05:30:00,2023,6,11,Sunday
2024-01-20 11:46:00,2024,1,20,Saturday
2023-05-25 16:31:00,2023,5,25,Thursday
2023-09-09 05:41:00,2023,9,9,Saturday
2024-03-09 14:56:00,2024,3,9,Saturday
2024-01-25 00:14:00,2024,1,25,Thursday
2023-12-29 03:38:00,2023,12,29,Friday
2023-05-05 16:50:00,2023,5,5,Friday
2024-04-23 08:53:00,2024,4,23,Tuesday
2024-04-08 16:26:00,2024,4,8,Monday
2024-03-20 22:33:00,2024,3,20,Wednesday
2023-07-18 15:54:00,2023,7,18,Tuesday
2023-09-14 04:01:00,2023,9,14,Thursday
2023-08-30 21:45:00,2023,8,30,Wednesday
2023-11-20 07:00:00,2023,11,20,Monday
2023-11-18 04:53:00,2023,11,18,Saturday
2023-10-06 00:58:00,2023,10,6,Friday
2023-05-03 17:04:00,2023,5,3,Wednesday
2023-11-01 16:46:00,2023,11,1,Wednesday
2024-03-21 14:57:00,2024,3,21,Thursday
2023-05-23 13:26:00,2023,5,23,Tuesday
2023-05-04 04:36:00,2023,5,4,Thursday
2024-03-09 16:06:00,2024,3,9,Saturday
2024-01-21 03:49:00,2024,1,21,Sunday
2023-09-08 17:08:00,2023,9,8,Friday
2023-12-31 20:19:00,2023,12,31,Sunday
2024-02-19 18:53:00,2024,2,19,Monday
2023-11-12 08:28:00,2023,11,12,Sunday
2024-01-30 14:28:00,2024,1,30,Tuesday
2024-02-21 17:38:00,2024,2,21,Wednesday
2024-02-23 18:19:00,2024,2,23,Friday
2023-12-22 02:43:00,2023,12,22,Friday
2024-04-26 19:56:00,2024,4,26,Friday
2023-07-29 12:29:00,2023,7,29,Saturday
2024-02-01 06:55:00,2024,2,1,Thursday
2023-05-18 03:55:00,2023,5,18,Thursday
2023-08-21 02:56:00,2023,8,21,Monday
2023-09-14 23:34:00,2023,9,14,Thursday
2024-02-11 16:09:00,2024,2,11,Sunday
2023-11-09 10:57:00,2023,11,9,Thursday
2023-08-23 01:55:00,2023,8,23,Wednesday
2023-09-23 00:45:00,2023,9,23,Saturday
2023-12-15 10:41:00,2023,12,15,Friday
2023-10-10 08:32:00,2023,10,10,Tuesday
2024-02-04 20:11:00,2024,2,4,Sunday
2024-01-07 02:01:00,2024,1,7,Sunday
2023-05-17 18:32:00,2023,5,17,Wednesday
2024-02-27 03:37:00,2024,2,27,Tuesday
2023-04-30 06:54:00,2023,4,30,Sunday
2023-12-15 00:53:00,2023,12,15,Friday
2023-08-21 05:22:00,2023,8,21,Monday
2024-03-12 10:11:00,2024,3,12,Tuesday
2023-08-14 23:10:00,2023,8,14,Monday
2023-07-27 02:54:00,2023,7,27,Thursday
2024-02-19 18:16:00,2024,2,19,Monday
2023-09-12 21:06:00,2023,9,12,Tuesday
2023-11-16 00:48:00,2023,11,16,Thursday
2023-05-08 08:46:00,2023,5,8,Monday
2024-02-13 03:49:00,2024,2,13,Tuesday
2023-05-28 05:37:00,2023,5,28,Sunday
2023-10-30 03:04:00,2023,10,30,Monday
2023-06-16 12:19:00,2023,6,16,Friday
2024-01-04 02:48:00,2024,1,4,Thursday
2023-12-02 09:27:00,2023,12,2,Saturday
2023-05-10 07:29:00,2023,5,10,Wednesday
2024-01-08 01:25:00,2024,1,8,Monday
2023-10-07 12:11:00,2023,10,7,Saturday
2023-07-05 07:41:00,2023,7,5,Wednesday
2024-02-20 15:21:00,2024,2,20,Tuesday
2024-02-18 00:44:00,2024,2,18,Sunday
2023-05-29 03:35:00,2023,5,29,Monday
2023-07-05 23:09:00,2023,7,5,Wednesday
2024-04-20 06:07:00,2024,4,20,Saturday
2024-03-11 11:24:00,2024,3,11,Monday
2023-07-10 07:45:00,2023,7,10,Monday
2023-08-08 15:08:00,2023,8,8,Tuesday
2024-04-16 08:58:00,2024,4,16,Tuesday
2023-06-26 10:44:00,2023,6,26,Monday
2024-02-18 08:06:00,2024,2,18,Sunday
2023-07-25 02:33:00,2023,7,25,Tuesday
2024-03-22 17:27:00,2024,3,22,Friday
2023-05-26 17:48:00,2023,5,26,Friday
2023-08-09 20:13:00,2023,8,9,Wednesday
2023-09-05 13:55:00,2023,9,5,Tuesday
2024-03-21 23:59:00,2024,3,21,Thursday
2023-07-08 15:48:00,2023,7,8,Saturday
2023-12-02 14:33:00,2023,12,2,Saturday
2024-02-27 00:46:00,2024,2,27,Tuesday
2023-07-28 23:07:00,2023,7,28,Friday
2023-05-06 10:45:00,2023,5,6,Saturday
2024-04-05 14:04:00,2024,4,5,Friday
2023-07-26 14:38:00,2023,7,26,Wednesday
2023-09-06 17:06:00,2023,9,6,Wednesday
2023-08-03 04:59:00,2023,8,3,Thursday
2023-06-22 08:05:00,2023,6,22,Thursday
2023-06-09 08:26:00,2023,6,9,Friday
2023-11-15 01:16:00,2023,11,15,Wednesday
2023-12-22 20:48:00,2023,12,22,Friday
2024-03-11 13:19:00,2024,3,11,Monday
2024-04-09 08:58:00,2024,4,9,Tuesday
2024-02-18 04:18:00,2024,2,18,Sunday
2024-02-09 14:38:00,2024,2,9,Friday
2023-08-02 11:30:00,2023,8,2,Wednesday
2024-02-22 23:49:00,2024,2,22,Thursday
2024-02-02 21:59:00,2024,2,2,Friday
2023-05-29 07:51:00,2023,5,29,Monday
2023-09-14 20:42:00,2023,9,14,Thursday
2024-04-07 19:23:00,2024,4,7,Sunday
2023-05-31 22:38:00,2023,5,31,Wednesday
2023-10-19 05:13:00,2023,10,19,Thursday
2023-05-02 03:12:00,2023,5,2,Tuesday
2023-05-09 07:54:00,2023,5,9,Tuesday
2024-03-01 23:58:00,2024,3,1,Friday
2024-04-12 07:46:00,2024,4,12,Friday
2023-05-17 16:43:00,2023,5,17,Wednesday
2023-06-27 03:15:00,2023,6,27,Tuesday
2023-12-13 17:35:00,2023,12,13,Wednesday
2023-12-14 22:28:00,2023,12,14,Thursday
2024-04-10 18:13:00,2024,4,10,Wednesday
2023-05-13 12:36:00,2023,5,13,Saturday
2024-04-12 16:50:00,2024,4,12,Friday
2023-08-29 04:31:00,2023,8,29,Tuesday
2023-06-11 04:22:00,2023,6,11,Sunday
2023-06-08 14:06:00,2023,6,8,Thursday
2023-09-06 02:18:00,2023,9,6,Wednesday
2024-01-27 12:04:00,2024,1,27,Saturday
2024-02-07 11:57:00,2024,2,7,Wednesday
2023-12-20 16:57:00,2023,12,20,Wednesday
2024-02-08 04:43:00,2024,2,8,Thursday
2024-02-26 12:42:00,2024,2,26,Monday
2024-02-19 19:23:00,2024,2,19,Monday
2024-01-22 01:23:00,2024,1,22,Monday
2023-07-31 23:29:00,2023,7,31,Monday
2024-02-22 07:10:00,2024,2,22,Thursday
2023-07-30 05:34:00,2023,7,30,Sunday
2024-01-03 02:34:00,2024,1,3,Wednesday
2023-12-09 11:57:00,2023,12,9,Saturday
2023-09-28 09:17:00,2023,9,28,Thursday
2023-11-18 13:10:00,2023,11,18,Saturday
2023-05-28 15:49:00,2023,5,28,Sunday
2023-07-17 00:30:00,2023,7,17,Monday
2023-07-05 17:38:00,2023,7,5,Wednesday
2023-08-20 11:40:00,2023,8,20,Sunday
2023-12-05 17:21:00,2023,12,5,Tuesday
2023-06-13 05:22:00,2023,6,13,Tuesday
2023-08-17 22:02:00,2023,8,17,Thursday
2023-06-04 06:16:00,2023,6,4,Sunday
2023-11-10 15:06:00,2023,11,10,Friday
2023-09-09 00:59:00,2023,9,9,Saturday
2023-07-29 13:13:00,2023,7,29,Saturday
2023-08-23 18:52:00,2023,8,23,Wednesday
2023-08-05 16:37:00,2023,8,5,Saturday
2023-12-31 00:36:00,2023,12,31,Sunday
2023-10-23 12:06:00,2023,10,23,Monday
2023-12-12 22:41:00,2023,12,12,Tuesday
2023-07-04 15:17:00,2023,7,4,Tuesday
2023-05-01 01:12:00,2023,5,1,Monday
2024-04-24 21:00:00,2024,4,24,Wednesday
2023-08-18 01:56:00,2023,8,18,Friday
2023-07-13 03:01:00,2023,7,13,Thursday
2023-09-04 15:15:00,2023,9,4,Monday
2023-04-30 00:32:00,2023,4,30,Sunday
2023-11-11 12:22:00,2023,11,11,Saturday
2023-05-26 19:51:00,2023,5,26,Friday
2023-05-29 14:20:00,2023,5,29,Monday
2024-03-23 08:16:00,2024,3,23,Saturday
2023-11-11 23:55:00,2023,11,11,Saturday
2024-02-13 05:55:00,2024,2,13,Tuesday
2024-04-08 15:52:00,2024,4,8,Monday
2023-05-22 20:08:00,2023,5,22,Monday
2023-09-19 05:38:00,2023,9,19,Tuesday
2023-11-04 14:50:00,2023,11,4,Saturday
2023-12-24 12:30:00,2023,12,24,Sunday
2023-07-14 12:30:00,2023,7,14,Friday
2023-07-31 10:52:00,2023,7,31,Monday
2024-04-16 05:45:00,2024,4,16,Tuesday
2024-01-09 21:21:00,2024,1,9,Tuesday
2023-05-20 18:09:00,2023,5,20,Saturday
2023-11-19 15:40:00,2023,11,19,Sunday
2024-04-24 03:32:00,2024,4,24,Wednesday
2023-12-24 15:06:00,2023,12,24,Sunday
2024-04-22 05:22:00,2024,4,22,Monday
2023-05-27 00:14:00,2023,5,27,Saturday
2023-07-04 17:23:00,2023,7,4,Tuesday
2024-01-20 08:54:00,2024,1,20,Saturday
2024-01-06 00:32:00,2024,1,6,Saturday
2023-07-22 22:44:00,2023,7,22,Saturday
2023-12-19 22:27:00,2023,12,19,Tuesday
2024-02-22 12:41:00,2024,2,22,Thursday
2023-09-01 01:31:00,2023,9,1,Friday
2023-07-01 01:47:00,2023,7,1,Saturday
2024-01-29 18:42:00,2024,1,29,Monday
2023-10-26 22:27:00,2023,10,26,Thursday
2024-03-01 11:21:00,2024,3,1,Friday
2023-10-30 19:02:00,2023,10,30,Monday
2023-09-21 13:32:00,2023,9,21,Thursday
2023-07-06 05:33:00,2023,7,6,Thursday
2023-09-28 12:46:00,2023,9,28,Thursday
2023-06-24 14:52:00,2023,6,24,Saturday
2023-10-01 05:19:00,2023,10,1,Sunday
2023-09-26 00:35:00,2023,9,26,Tuesday
2023-12-31 17:42:00,2023,12,31,Sunday
2024-03-01 13:40:00,2024,3,1,Friday
2024-02-11 11:29:00,2024,2,11,Sunday
2023-09-12 11:54:00,2023,9,12,Tuesday
2023-07-09 08:40:00,2023,7,9,Sunday
2023-09-23 11:45:00,2023,9,23,Saturday
2023-06-23 10:16:00,2023,6,23,Friday
2023-05-22 22:41:00,2023,5,22,Monday
2023-09-06 23:41:00,2023,9,6,Wednesday
2024-04-11 09:00:00,2024,4,11,Thursday
2023-10-03 18:57:00,2023,10,3,Tuesday
2023-05-21 11:56:00,2023,5,21,Sunday
2023-11-07 17:30:00,2023,11,7,Tuesday
2023-05-12 14:05:00,2023,5,12,Friday
2023-11-29 20:11:00,2023,11,29,Wednesday
2023-10-15 14:33:00,2023,10,15,Sunday
2023-09-12 02:27:00,2023,9,12,Tuesday
2023-08-24 10:02:00,2023,8,24,Thursday
2023-07-14 20:28:00,2023,7,14,Friday
2024-01-28 17:58:00,2024,1,28,Sunday
2023-07-10 11:40:00,2023,7,10,Monday
2023-11-20 01:16:00,2023,11,20,Monday
2023-07-26 01:24:00,2023,7,26,Wednesday
2023-10-19 05:35:00,2023,10,19,Thursday
2024-03-09 01:34:00,2024,3,9,Saturday
2023-09-07 16:27:00,2023,9,7,Thursday
2024-02-26 16:50:00,2024,2,26,Monday
2024-01-21 02:04:00,2024,1,21,Sunday
2023-09-25 19:14:00,2023,9,25,Monday
2023-10-10 15:32:00,2023,10,10,Tuesday
2023-11-05 18:29:00,2023,11,5,Sunday
2023-12-20 04:29:00,2023,12,20,Wednesday
2024-04-23 12:36:00,2024,4,23,Tuesday
2023-12-05 23:40:00,2023,12,5,Tuesday
2023-11-25 22:07:00,2023,11,25,Saturday
2023-05-28 12:40:00,2023,5,28,Sunday
2024-03-07 02:39:00,2024,3,7,Thursday
2024-03-03 07:01:00,2024,3,3,Sunday
2023-06-21 21:15:00,2023,6,21,Wednesday
2024-04-26 20:21:00,2024,4,26,Friday
2024-03-03 16:32:00,2024,3,3,Sunday
2023-10-21 09:08:00,2023,10,21,Saturday
2023-07-23 22:03:00,2023,7,23,Sunday
2024-01-13 15:28:00,2024,1,13,Saturday
2024-02-11 07:04:00,2024,2,11,Sunday
2024-02-04 14:44:00,2024,2,4,Sunday
2023-12-19 07:18:00,2023,12,19,Tuesday
2023-09-01 18:43:00,2023,9,1,Friday
2024-01-11 11:58:00,2024,1,11,Thursday
2023-08-19 05:46:00,2023,8,19,Saturday
2024-04-28 22:07:00,2024,4,28,Sunday
2023-06-21 00:49:00,2023,6,21,Wednesday
2023-10-12 00:37:00,2023,10,12,Thursday
2023-06-12 23:33:00,2023,6,12,Monday
2024-04-16 02:20:00,2024,4,16,Tuesday
2023-06-20 10:50:00,2023,6,20,Tuesday
2024-04-14 09:23:00,2024,4,14,Sunday
2023-07-13 02:51:00,2023,7,13,Thursday
2023-06-17 12:16:00,2023,6,17,Saturday
2024-02-22 18:18:00,2024,2,22,Thursday
2024-02-28 00:32:00,2024,2,28,Wednesday
2023-08-13 09:47:00,2023,8,13,Sunday
2023-12-02 14:45:00,2023,12,2,Saturday
2023-09-08 17:02:00,2023,9,8,Friday
2023-08-20 15:47:00,2023,8,20,Sunday
2024-01-23 20:36:00,2024,1,23,Tuesday
2023-11-08 04:28:00,2023,11,8,Wednesday
2023-10-15 04:01:00,2023,10,15,Sunday
2023-07-02 15:33:00,2023,7,2,Sunday
2023-10-15 12:21:00,2023,10,15,Sunday
2024-04-28 06:46:00,2024,4,28,Sunday
2023-05-16 06:08:00,2023,5,16,Tuesday
2024-04-02 11:16:00,2024,4,2,Tuesday
2023-10-20 15:41:00,2023,10,20,Friday
2023-10-03 00:38:00,2023,10,3,Tuesday
2023-06-26 01:21:00,2023,6,26,Monday
2023-11-01 17:44:00,2023,11,1,Wednesday
2024-03-13 18:23:00,2024,3,13,Wednesday
2024-02-08 16:18:00,2024,2,8,Thursday
2023-11-20 18:56:00,2023,11,20,Monday
2024-01-28 01:25:00,2024,1,28,Sunday
2023-09-05 10:32:00,2023,9,5,Tuesday
2024-02-27 07:50:00,2024,2,27,Tuesday
2023-06-18 08:14:00,2023,6,18,Sunday
2023-05-22 02:58:00,2023,5,22,Monday
2023-09-09 08:19:00,2023,9,9,Saturday
2023-11-14 00:28:00,2023,11,14,Tuesday
2023-10-10 08:08:00,2023,10,10,Tuesday
2024-02-08 04:47:00,2024,2,8,Thursday
2023-07-05 19:06:00,2023,7,5,Wednesday
2023-08-23 03:10:00,2023,8,23,Wednesday
2023-07-30 14:00:00,2023,7,30,Sunday
2024-04-21 21:17:00,2024,4,21,Sunday
2024-01-01 13:17:00,2024,1,1,Monday
2023-05-06 22:06:00,2023,5,6,Saturday
2023-09-18 18:35:00,2023,9,18,Monday
2024-04-22 21:11:00,2024,4,22,Monday
2023-11-24 06:14:00,2023,11,24,Friday
2024-02-02 15:54:00,2024,2,2,Friday
2024-03-18 23:27:00,2024,3,18,Monday
2023-11-17 03:06:00,2023,11,17,Friday
2024-02-28 09:16:00,2024,2,28,Wednesday
2024-04-07 10:23:00,2024,4,7,Sunday
2023-10-04 09:56:00,2023,10,4,Wednesday
2023-09-03 19:37:00,2023,9,3,Sunday
2023-06-12 11:40:00,2023,6,12,Monday
2024-04-22 06:48:00,2024,4,22,Monday
2023-12-03 05:40:00,2023,12,3,Sunday
2023-11-13 08:42:00,2023,11,13,Monday
2023-10-29 08:46:00,2023,10,29,Sunday
2023-05-08 09:00:00,2023,5,8,Monday
2023-09-29 18:07:00,2023,9,29,Friday
2023-08-20 16:03:00,2023,8,20,Sunday
2024-04-03 08:31:00,2024,4,3,Wednesday
2023-11-24 07:14:00,2023,11,24,Friday
2023-08-01 10:37:00,2023,8,1,Tuesday
2024-03-19 04:39:00,2024,3,19,Tuesday
2024-01-30 08:58:00,2024,1,30,Tuesday
2023-10-22 16:36:00,2023,10,22,Sunday
2024-02-03 23:12:00,2024,2,3,Saturday
2024-04-25 20:36:00,2024,4,25,Thursday
2023-07-24 18:01:00,2023,7,24,Monday
2023-12-24 03:31:00,2023,12,24,Sunday
2023-12-28 02:45:00,2023,12,28,Thursday
2024-04-13 09:55:00,2024,4,13,Saturday
2023-10-29 22:51:00,2023,10,29,Sunday
2024-04-12 00:28:00,2024,4,12,Friday
2023-10-22 12:53:00,2023,10,22,Sunday
2024-04-04 18:47:00,2024,4,4,Thursday
2023-09-11 06:07:00,2023,9,11,Monday
2024-02-21 18:42:00,2024,2,21,Wednesday
2023-08-27 16:38:00,2023,8,27,Sunday
2023-12-21 00:27:00,2023,12,21,Thursday
2024-03-18 13:31:00,2024,3,18,Monday
2023-12-05 04:57:00,2023,12,5,Tuesday
2024-04-10 05:03:00,2024,4,10,Wednesday
2023-07-19 17:45:00,2023,7,19,Wednesday
2023-10-18 23:08:00,2023,10,18,Wednesday
2023-12-05 22:09:00,2023,12,5,Tuesday
2023-10-16 02:53:00,2023,10,16,Monday
2023-10-21 18:38:00,2023,10,21,Saturday
2023-09-04 07:20:00,2023,9,4,Monday
2023-06-09 02:05:00,2023,6,9,Friday
2023-11-15 14:33:00,2023,11,15,Wednesday
2023-10-24 11:54:00,2023,10,24,Tuesday
2024-04-23 17:53:00,2024,4,23,Tuesday
2023-07-06 03:15:00,2023,7,6,Thursday
2024-01-07 10:52:00,2024,1,7,Sunday
2023-07-04 15:52:00,2023,7,4,Tuesday
2023-07-26 10:10:00,2023,7,26,Wednesday
2024-03-08 15:17:00,2024,3,8,Friday
2023-08-19 16:33:00,2023,8,19,Saturday
2024-02-23 10:40:00,2024,2,23,Friday
2024-01-16 09:27:00,2024,1,16,Tuesday
2024-03-21 16:52:00,2024,3,21,Thursday
2024-01-22 22:24:00,2024,1,22,Monday
2024-01-06 04:56:00,2024,1,6,Saturday
2023-12-06 15:51:00,2023,12,6,Wednesday
2023-07-18 05:41:00,2023,7,18,Tuesday
2024-01-20 23:03:00,2024,1,20,Saturday
2023-11-27 16:16:00,2023,11,27,Monday
2024-04-23 01:31:00,2024,4,23,Tuesday
2024-03-06 23:28:00,2024,3,6,Wednesday
2023-08-01 13:36:00,2023,8,1,Tuesday
2023-09-24 23:29:00,2023,9,24,Sunday
2024-01-21 07:29:00,2024,1,21,Sunday
2023-08-17 07:52:00,2023,8,17,Thursday
2023-04-30 10:49:00,2023,4,30,Sunday
2024-04-18 22:21:00,2024,4,18,Thursday
2023-06-12 06:11:00,2023,6,12,Monday
2023-08-30 10:05:00,2023,8,30,Wednesday
2024-02-11 17:04:00,2024,2,11,Sunday
2023-11-15 22:36:00,2023,11,15,Wednesday
2023-12-27 14:29:00,2023,12,27,Wednesday
2023-09-27 01:20:00,2023,9,27,Wednesday
2023-12-10 11:30:00,2023,12,10,Sunday
2023-12-26 02:33:00,2023,12,26,Tuesday
2023-11-20 04:26:00,2023,11,20,Monday
2023-07-15 06:02:00,2023,7,15,Saturday
2023-10-17 11:13:00,2023,10,17,Tuesday
2023-09-02 18:56:00,2023,9,2,Saturday
2024-02-07 12:40:00,2024,2,7,Wednesday
2023-06-30 12:18:00,2023,6,30,Friday
2023-06-04 21:44:00,2023,6,4,Sunday
2024-01-23 19:26:00,2024,1,23,Tuesday
2023-05-05 05:57:00,2023,5,5,Friday
2023-05-01 21:58:00,2023,5,1,Monday
2024-04-22 23:24:00,2024,4,22,Monday
2024-04-21 17:19:00,2024,4,21,Sunday
2023-12-01 07:05:00,2023,12,1,Friday
2023-05-25 01:05:00,2023,5,25,Thursday
2023-09-15 18:56:00,2023,9,15,Friday
2023-05-28 21:06:00,2023,5,28,Sunday
2023-06-21 09:33:00,2023,6,21,Wednesday
2023-06-19 11:43:00,2023,6,19,Monday
2023-12-24 13:48:00,2023,12,24,Sunday
2023-05-11 15:24:00,2023,5,11,Thursday
2023-07-26 06:18:00,2023,7,26,Wednesday
2023-09-03 04:16:00,2023,9,3,Sunday
2024-02-21 23:50:00,2024,2,21,Wednesday
2023-09-09 20:59:00,2023,9,9,Saturday
2023-06-21 14:46:00,2023,6,21,Wednesday
2024-02-11 02:35:00,2024,2,11,Sunday
2024-01-03 16:19:00,2024,1,3,Wednesday
2024-02-12 13:33:00,2024,2,12,Monday
2023-12-16 19:09:00,2023,12,16,Saturday
2023-11-23 15:34:00,2023,11,23,Thursday
2024-03-23 04:41:00,2024,3,23,Saturday
2024-03-30 09:04:00,2024,3,30,Saturday
2023-05-10 07:18:00,2023,5,10,Wednesday
2023-06-19 00:08:00,2023,6,19,Monday
2024-04-13 04:42:00,2024,4,13,Saturday
2024-04-14 03:22:00,2024,4,14,Sunday
2023-05-27 14:18:00,2023,5,27,Saturday
2024-01-16 11:51:00,2024,1,16,Tuesday
2023-05-07 18:28:00,2023,5,7,Sunday
2023-09-09 02:15:00,2023,9,9,Saturday
2023-06-04 08:57:00,2023,6,4,Sunday
2023-05-09 11:20:00,2023,5,9,Tuesday
2023-06-25 09:53:00,2023,6,25,Sunday
2023-10-18 21:49:00,2023,10,18,Wednesday
2023-12-28 15:21:00,2023,12,28,Thursday
2023-05-20 04:54:00,2023,5,20,Saturday
2023-08-12 01:14:00,2023,8,12,Saturday
2023-06-26 16:51:00,2023,6,26,Monday
2023-06-10 12:07:00,2023,6,10,Saturday
2023-10-20 18:57:00,2023,10,20,Friday
2023-06-06 13:32:00,2023,6,6,Tuesday
2023-05-18 14:00:00,2023,5,18,Thursday
2024-04-25 02:19:00,2024,4,25,Thursday
2023-10-10 05:21:00,2023,10,10,Tuesday
2023-05-29 14:28:00,2023,5,29,Monday
2023-11-15 21:50:00,2023,11,15,Wednesday
2024-01-03 22:30:00,2024,1,3,Wednesday
2024-03-27 11:05:00,2024,3,27,Wednesday
2023-07-09 00:04:00,2023,7,9,Sunday
2023-10-23 13:23:00,2023,10,23,Monday
2023-06-19 06:11:00,2023,6,19,Monday
2024-03-07 09:54:00,2024,3,7,Thursday
2024-01-26 06:31:00,2024,1,26,Friday
2023-07-29 16:54:00,2023,7,29,Saturday
2023-12-25 02:22:00,2023,12,25,Monday
2024-01-21 19:03:00,2024,1,21,Sunday
2024-01-01 18:53:00,2024,1,1,Monday
2024-03-12 08:24:00,2024,3,12,Tuesday
2024-03-05 20:02:00,2024,3,5,Tuesday
2023-10-29 18:02:00,2023,10,29,Sunday
2023-08-24 14:03:00,2023,8,24,Thursday
2024-04-10 01:02:00,2024,4,10,Wednesday
2023-06-03 13:12:00,2023,6,3,Saturday
2023-10-19 17:05:00,2023,10,19,Thursday
2023-05-09 08:25:00,2023,5,9,Tuesday
2023-08-29 16:28:00,2023,8,29,Tuesday
2024-03-31 07:33:00,2024,3,31,Sunday
2023-12-16 21:55:00,2023,12,16,Saturday
2023-08-22 17:00:00,2023,8,22,Tuesday
2023-10-14 04:14:00,2023,10,14,Saturday
2023-07-28 18:32:00,2023,7,28,Friday
2024-02-21 03:09:00,2024,2,21,Wednesday
2024-01-27 04:20:00,2024,1,27,Saturday
2024-03-26 20:06:00,2024,3,26,Tuesday
2024-01-06 22:23:00,2024,1,6,Saturday
2023-07-27 10:28:00,2023,7,27,Thursday
2024-01-08 15:34:00,2024,1,8,Monday
2023-07-23 21:04:00,2023,7,23,Sunday
2023-10-01 05:23:00,2023,10,1,Sunday
2024-01-16 19:03:00,2024,1,16,Tuesday
2023-11-06 09:58:00,2023,11,6,Monday
2023-05-09 21:33:00,2023,5,9,Tuesday
2023-09-11 23:37:00,2023,9,11,Monday
2024-02-09 00:53:00,2024,2,9,Friday
2023-05-25 04:37:00,2023,5,25,Thursday
2023-11-22 23:27:00,2023,11,22,Wednesday
2023-10-06 01:13:00,2023,10,6,Friday
2023-05-10 04:28:00,2023,5,10,Wednesday
2024-02-22 11:31:00,2024,2,22,Thursday
2023-10-11 05:35:00,2023,10,11,Wednesday
2024-04-24 11:03:00,2024,4,24,Wednesday
2024-03-04 00:55:00,2024,3,4,Monday
2024-02-03 23:23:00,2024,2,3,Saturday
2023-05-10 14:09:00,2023,5,10,Wednesday
2023-12-17 18:10:00,2023,12,17,Sunday
2024-01-24 03:40:00,2024,1,24,Wednesday
2023-07-27 13:33:00,2023,7,27,Thursday
2023-12-20 23:29:00,2023,12,20,Wednesday
2023-12-04 14:05:00,2023,12,4,Monday
2023-12-28 11:58:00,2023,12,28,Thursday
2023-08-13 11:01:00,2023,8,13,Sunday
2023-07-24 06:49:00,2023,7,24,Monday
2023-08-28 11:25:00,2023,8,28,Monday
2024-03-06 04:13:00,2024,3,6,Wednesday
2024-02-17 03:46:00,2024,2,17,Saturday
2024-03-10 12:11:00,2024,3,10,Sunday
2024-04-15 03:04:00,2024,4,15,Monday
2023-08-07 11:53:00,2023,8,7,Monday
2023-05-18 06:52:00,2023,5,18,Thursday
2023-11-22 08:17:00,2023,11,22,Wednesday
2024-02-07 19:32:00,2024,2,7,Wednesday
2023-05-28 15:23:00,2023,5,28,Sunday
2023-05-23 11:46:00,2023,5,23,Tuesday
2023-09-13 20:13:00,2023,9,13,Wednesday
2023-05-07 00:32:00,2023,5,7,Sunday
2023-08-27 23:56:00,2023,8,27,Sunday
2023-12-05 19:49:00,2023,12,5,Tuesday
2023-11-09 06:53:00,2023,11,9,Thursday
2024-03-14 20:38:00,2024,3,14,Thursday
2023-07-13 03:16:00,2023,7,13,Thursday
2023-12-06 07:34:00,2023,12,6,Wednesday
2023-10-08 06:34:00,2023,10,8,Sunday
2024-03-04 02:02:00,2024,3,4,Monday
2023-05-17 02:26:00,2023,5,17,Wednesday
2024-04-20 19:56:00,2024,4,20,Saturday
2024-04-25 02:35:00,2024,4,25,Thursday
2023-09-05 04:38:00,2023,9,5,Tuesday
2023-09-18 06:21:00,2023,9,18,Monday
2023-06-15 13:39:00,2023,6,15,Thursday
2023-05-23 10:08:00,2023,5,23,Tuesday
2023-08-22 18:22:00,2023,8,22,Tuesday
2023-08-27 23:48:00,2023,8,27,Sunday
2023-07-27 15:24:00,2023,7,27,Thursday
2024-02-06 11:26:00,2024,2,6,Tuesday
2023-11-05 13:44:00,2023,11,5,Sunday
2023-09-10 03:47:00,2023,9,10,Sunday
2024-02-29 18:20:00,2024,2,29,Thursday
2024-04-09 04:30:00,2024,4,9,Tuesday
2023-06-07 12:13:00,2023,6,7,Wednesday
2023-06-08 09:27:00,2023,6,8,Thursday
2023-11-12 21:26:00,2023,11,12,Sunday
2023-11-16 08:30:00,2023,11,16,Thursday
2024-04-13 02:32:00,2024,4,13,Saturday
2023-08-19 17:37:00,2023,8,19,Saturday
2023-10-06 05:49:00,2023,10,6,Friday
2023-12-28 13:46:00,2023,12,28,Thursday
2023-07-10 01:14:00,2023,7,10,Monday
2024-04-24 22:33:00,2024,4,24,Wednesday
